"";"Group.1";"taux_CHOM1564_POP1564";"P20_CHOM1564";"P20_POP1564";"euclidean_distance";"euclidean_distance_centroid";"VAL";"NBFLUX_C19_ACTOCC15P"
"239";"77250";9,68663829940276;348,618526370664;2780,44774785358;11418,0594510084;66600,3509369287;368,93;19,9804134340736
"240";"77251";7,81138402212992;1404,09097510124;14962,7777919389;26885,738891797;32428,4816376296;40193,77;9049,87054918602
"241";"77252";7,54310891185039;1077,7716953939;11435,1030259827;19036,1421703713;34501,5353921072;6548,63;291,607508222909
"242";"77253";6,69126689410142;671,866146189175;5975,77317645535;17100,8394691899;34699,4650592011;420,08;28,5648017788602
"243";"77254";6,38095601599151;377,828206248112;5170,45337276653;11848,9227513856;33307,0400547532;862,72;160,385932632214
"244";"77255";9,2399966482777;1520,0697683446;14242,9832783591;20976,1807942235;40471,6278112639;761,74;170,841774864533
"245";"77256";9,25335994843898;11,025088583382;120,518922949057;1509,79563285106;70491,616883119;85,55;25,1120305167908
"246";"77257";8,52622204463959;1329,88684307206;12808,4059167126;21343,7110901445;43394,2649379744;6535,14;956,631566052409
"247";"77258";8,2638661467032;1515,77247085307;16029,1396317795;25483,0658244372;28372,3208905026;37106,11;7989,03135931696
"248";"77259";8,70480120819649;1886,61973439947;18087,4035608709;18134,3280200737;25094,8718996287;3536,63;457,910360244596
"249";"77260";8,61283219343254;342,173532087748;3079,36785256138;15545,1359870732;73692,2971761467;2961,07;279,02669546267
"250";"77261";8,11675616742464;232,065660799622;2163,66930466674;13628,7327211442;74182,5231794342;3517,44;240,40285144103
"251";"77262";8,04820475757287;1312,33191617133;11841,7388899542;39834,0589649183;54567,979511075;316,51;28,0777282192477
"252";"77263";7,77153675188204;16,9707102974125;220,440851026283;2409,80490432062;73734,9883990567;264,62;10,0862068965517
"253";"77264";7,69809493809229;619,265258093738;6942,8692827698;14287,4406200405;41388,5276665;1094,26;174,266426632097
"254";"77265";8,77097614158482;1719,73197552817;17796,8465490529;15768,1080421815;54602,292198486;1119,05;107,330102728227
"255";"77266";7,99062453182539;430,033879881271;3983,12353245848;9790,81113042173;63672,9014224075;767,52;53,4658901116459
"256";"77267";7,43779076419519;63,8625551545015;791,812265375096;3018,80095369689;78990,0033698158;108,5;15,1480095173915
"257";"77268";8,13590819408272;1643,09358321874;17236,9675904778;20506,9597610661;30970,4545491986;13295,05;1792,2705875425
"258";"77269";7,86720164155227;635,102002840692;6985,76186995268;16412,430498868;44533,5414740737;3250,09;232,723262829096
"259";"77270";7,90243540993518;458,998887253726;5719,60572444275;17376,8993310627;51506,8831345946;2085,74;131,88254706735
"260";"77272";8,50097594640671;241,188332508744;2054,2095583008;14140,424804793;65608,6206712591;934,08;74,4392546025604
"261";"77273";6,70068873820881;777,140707161766;7588,04838335543;7621,38804388917;38572,3149196487;552,16;52,1586026922542
"262";"77274";6,75792801456574;76,6783787533389;1161,52557017263;8551,85679993424;47883,5972868444;284,53;20,0509517713894
"263";"77275";6,32197107678295;25,2562980657243;343,867886538548;8591,56126894719;68580,0299642578;277,18;9,93548925400879
"264";"77276";7,94427696523181;1151,98060667682;11961,7301769031;21569,1973570965;38019,5679062945;13865,41;1883,80592010903
"265";"77277";7,34282510848731;933,60552092982;10463,5634881068;18143,3633832577;41704,7648590952;1824,12;220,759410501721
"266";"77278";8,28265498147329;1671,90046652562;18067,9862612566;40343,4903580746;26819,9962379742;3349,48;105,02743428718
"267";"77279";8,40693527206283;614,114123740459;7301,12763196446;29434,8117614492;57450,3923068691;9276,96;538,08692610854
"268";"77280";8,42355297630317;483,838508060566;5049,21013522804;13110,2063295157;47175,6917371575;2426,3;323,427271258006
"269";"77281";7,79343253664403;216,990911968499;2412,44741350552;13611,89091735;52018,1377067363;689,9;53,9408417272761
"270";"77282";9,72703334182417;3103,93615488407;30270,510423495;19525,1761511744;17344,5248079692;4651,62;265,684258645981
"271";"77283";8,56331811128137;849,166089617784;7260,641528193;20864,7828948708;53067,3749545938;430,22;62,8867669140888
"272";"77284";8,05700365152263;1279,65350463682;13383,989572789;31050,5334669996;34357,5274906396;45779,53;20405,7358141746
"273";"77285";7,82889861318379;1491,63404742506;15380,0312228374;24251,5513209833;37895,4854157845;13019,3;2951,00743366135
"274";"77287";7,43224264887253;40,5757260340122;634,783791139273;25184,6779654611;63216,4602712235;503,88;69,6829518960062
"275";"77288";7,74822602474374;1053,66874932784;11278,789949516;33376,0415652914;38837,1724969565;65115,95;24243,731077017
"276";"77289";9,92890819693385;507,699637132925;3756,8393952049;5194,92915651092;81869,3797115128;181,45;20,8978260067575
"277";"77290";9,60409105278464;163,379185828946;1550,23377623819;7446,2492009085;64622,5385774622;619,69;55,2321711541143
"278";"77291";8,57912588598982;1870,17993498899;19248,9933347946;25949,4729213075;23575,9200277349;27716,94;3945,89273531655
"279";"77292";8,61151795047068;2217,13878604598;22232,2665234197;15746,6055273875;28083,4412636042;1277,12;57,0188731602765
"280";"77293";8,15560795390858;545,220087104938;6009,04676614269;25670,1275297753;55062,3667640396;499,86;98,1190293421109
"281";"77294";8,4927666334731;1632,31915796248;17066,7957836983;26832,5353218994;26836,5672293791;37802,96;8612,66501165516
"282";"77295";7,91225900702297;740,817828027276;7493,21104478591;20539,5635756006;45238,0617909029;2616,09;205,646075305359
"283";"77296";7,68915400039335;1303,87503712612;14204,4273975895;26646,1663958482;31916,6558761648;42328,02;10016,6547172529
"284";"77297";7,89835233056476;140,574007672428;1786,94645612353;21686,7826335702;67544,6247569553;503,9;45,3843242038089
"285";"77298";8,47559761005025;64,7619107945271;643,326129495058;11431,9185152792;64752,3434149336;328,25;50,0782158307726
"286";"77300";9,60396804818565;1723,24443123394;15024,1808747959;17236,0415928847;47900,5732532164;657,27;45,8465626396101
"287";"77301";8,46711715006344;469,758174187957;6816,15806862766;28352,4469372079;54852,8073890473;374,92;33,0415561362874
"288";"77302";8,62241742101874;413,884228879365;4619,48333309158;15745,0525079696;65661,2573955289;1576,63;194,803619516919
"289";"77303";10,7798362419639;75,091975037762;735,08155904872;6861,21341175693;72158,8221598776;215,28;30,3177966101695
"290";"77305";8,09447562057444;987,942174418519;10583,5168872099;33087,6168438054;49995,6564317537;29101,87;7333,52535951673
"291";"77306";7,74951094052322;1522,93365694496;17128,9137859406;23777,4859266575;35142,9390364759;18695,32;942,74091413266
"292";"77307";8,24081572861633;1768,82206316441;18600,1700427326;25384,5903296173;28314,6699996233;27486,09;4589,5002959965
"293";"77308";7,88219823174577;2368,46006229651;27873,5975699071;15309,0099330108;23719,1578369626;372,81;36,2859472706809
"294";"77309";8,06210937707645;671,097970082644;7029,2245544504;17218,8034873199;38820,8929283973;4319,21;350,519371675287
"295";"77311";9,38810070526247;1134,72753942042;8386,70163163733;18939,9551738262;60657,7008733758;818,16;127,990811548269
"296";"77312";8,42910424974036;613,827376261223;6772,78682515544;17417,7789504828;58352,9352177882;2203,56;511,799323139533
"297";"77313";10,3535744774471;2341,58875428515;17111,1566978733;37412,1567486537;44036,5201566296;187,8;13,3284013357982
"298";"77315";7,4076061880291;1291,65004211314;13049,0286823671;16510,1698742476;35172,2770722885;3974,62;526,424122700515
"299";"77316";8,08451968626253;1031,41703159553;11373,7300648676;27415,8895834884;51782,5701992476;12402,95;3198,99778209075
"300";"77317";7,68034539220041;763,915047201556;8564,77790087919;25718,6123268181;46366,3972789129;16795,68;1503,87449226289
"301";"77318";8,17594522030065;545,840489759775;5644,08246416864;20365,6530229723;49058,8523003475;3366,55;272,593813513162
"302";"77320";7,99801908806078;618,392924450624;6452,39687680648;19399,4604799719;50193,6821492175;5024,32;737,86548182151
"303";"77321";9,45651452994584;493,639014383038;4865,48558212529;15841,3628563894;75800,5335826219;1934,93;94,5668077334309
"304";"77322";9,15925160346399;2023,20197833324;18789,3962915476;22072,6907535298;23828,65285996;12046,93;1064,62100987658
"305";"77323";8,71696062592469;2525,13415667358;25709,6258999487;21248,7529637935;23233,7430693475;5957,02;392,944867742058
"306";"77325";10,231192384927;419,061373852176;4022,9959905794;19182,587657427;72272,9846476398;1436,31;48,2579468566423
"307";"77326";8,4673413689442;1995,82225029111;20468,3402535453;17182,7207600894;29720,7122937072;3042,34;683,219917958088
"308";"77327";7,97693108753946;930,522486640334;9375,05626666507;27215,3919707971;51505,9025378155;18711,1;2794,29327981344
"309";"77329";8,26391415247013;292,04672195781;3014,67637641122;14028,3940079232;68051,689788279;2842,86;345,566510599461
"310";"77330";7,97501746143367;1449,27588994608;15320,1223069097;19500,2201284292;38558,1985624859;7969,78;1448,9482984087
"311";"77333";7,72324712277222;1034,44467455802;11375,7808433773;30001,9343037456;54060,6308198744;18454,88;5747,99198946113
"312";"77335";7,92631244446975;727,453815042887;7506,74234132923;19644,3553844365;38617,6264270859;8214,83;953,574614576441
"313";"77336";7,46467170318401;1027,74993051093;11860,5437361129;18744,0833906603;36197,804043595;6688,4;450,777012273545
"314";"77337";8,08333980597331;1596,88116583758;17207,1923628266;24859,0651097122;26890,5182502144;34119,81;7663,14441143393
"315";"77338";7,320424814087;508,674869918921;5325,65908067159;12004,7281727291;63310,0888674322;382,47;48,1739703836549
"316";"77339";7,84910627539915;737,731298581985;7474,58440463449;17589,3816185765;44512,0080786736;3581,2;244,900354484359
"317";"77340";8,8835917211058;818,419311897798;7957,61772661833;26124,4849537752;53378,186383084;650,75;92,3430445088722
"318";"77341";10,4266438427566;1237,5606266778;11359,6854909403;23241,243904397;67943,0858113483;395,95;46,0436765441379
"319";"77342";14,375391939328;1152,96218806772;8020,38784705035;11532,9098585216;71675,4536054982;96,15;3,05222818187743
"320";"77343";8,33517175807062;1218,58040518862;14692,8825866521;14515,1794811552;45354,2480518;1497,29;112,473945878456
"321";"77344";7,67699438017378;1189,48593221651;12967,6161667895;14669,1924503483;35646,3039660766;1576,39;224,293332847054
"322";"77345";9,34160978092296;1759,91504935441;17153,7057515346;18270,2312785733;47257,8240843444;345,98;61,7809790709879
"323";"77347";8,59713784033015;158,380336608157;1443,00681955185;10509,5487615123;72360,8098937506;1892,63;142,615892808986
"324";"77348";8,58499002087024;1820,47253764578;20264,4133281949;55881,6321903268;22539,7221399092;3083,09;137,586311166107
"325";"77349";8,42350359243194;2066,90802915785;19668,1843461652;17070,5664794687;27224,82501615;3805,92;606,901939347203
"326";"77350";8,00983026789608;1543,27655470376;16168,902520081;22380,1475875414;30849,2328625414;24737,47;4803,06363548024
"327";"77352";7,29710838223237;1285,58606835886;11805,7415688836;14489,5335246426;37769,5820449646;1876,72;209,551055478812
"328";"77353";9,17290153585326;127,479614181644;1243,31432308789;4768,37603977579;79818,4485344889;628,78;34,9805319712628
"329";"77354";8,27086427072821;710,74869298712;6777,92046613603;18465,7741366415;55041,3903783867;2728,26;168,743779264187
"330";"77355";7,19737983639305;49,6154075170544;627,762575024626;6946,15000330072;76037,7061395755;468,34;29,5797524752158
"331";"77356";10,0824737064934;68,128947942974;727,868804821582;10739,3973244942;80678,9737810958;635,55;25,396375672814
"332";"77357";8,39924015404791;145,913469131536;1380,29076139983;14358,3065486186;66931,5876369649;3187,94;173,533563356327
"333";"77358";9,16801074437476;2206,75493139543;19225,1274441613;17453,4591162022;32295,6269214722;799,89;122,60919833103
"334";"77359";8,14218174458073;1012,8856837193;10011,2586148579;20957,5060700174;44148,6735998467;4861,56;325,427796482881
"335";"77360";7,68053974634974;20,3342638217947;287,057301748846;11142,9933914326;56675,1817900194;317,35;29,2649177866154
"336";"77361";7,33132643633264;1230,90283636091;17734,7423333333;14653,4387819752;44342,1813704437;611,99;47,8371957240964
"337";"77363";9,00349535117962;2058,1799703388;20023,2477532076;15137,2893947963;23679,4649530027;4505,37;371,928655092613
"338";"77365";6,86297633076699;780,351441162478;8737,94343641188;23662,9355433352;42075,5696377967;677,9;80,1150378823976
"339";"77366";10,0068377851681;2023,83248687513;18147,9189571739;6805,94201220722;37832,8016991257;155,95;6,83588308126004
"340";"77367";8,72062668243493;53,7099107889648;756,632881171188;3353,42929551231;48894,7224040816;113,87;20,7530621276463
"341";"77368";8,58818832683497;364,368928061003;4551,76974733531;17778,2129688935;70145,8914425557;3858,97;395,630291338692
"342";"77369";8,33176001220206;1405,77612975387;13563,1894596212;22927,6634300852;38223,4943943466;7006,15;611,802921762779
"343";"77370";9,54576289085475;1650,62341106899;16580,1445493584;29990,4819607147;55552,7550458132;1393,48;105,115255470115
"344";"77371";7,636825624172;998,015721431469;10040,5381577083;18652,7764036522;44917,963190494;4173,7;467,557231420127
"345";"77372";8,2665271855956;1305,95219517133;12730,2478170375;17069,6932165672;28272,5451212482;5147,61;470,830378734778
"346";"77373";8,06804714747865;1584,82392363918;16396,2126106843;23034,3768989742;29422,847141279;31712,84;10147,1102098025
"347";"77374";8,30910485412875;1973,55718047702;19171,6260555749;17801,3651916285;24732,5013667037;3951,8;416,276723098952
"348";"77376";5,67196588952922;240,868524313288;3572,58887603647;3807,61077552083;28754,1185578846;177,82;66,2383208478174
"349";"77377";8,31191045578203;1651,23078604678;16356,4748685621;23713,4651672001;32243,0437498404;9112,47;523,127868648244
"350";"77378";8,00798369658344;1323,60073973357;14606,4786241296;20671,7522497138;40002,572028701;6008,41;637,006613432107
"351";"77379";8,0321225246144;1019,51864219144;10766,7162728363;35406,2535910095;53886,0517088815;29497,11;5946,91956681363
"352";"77380";7,49183773924079;26,3474962032661;356,102234783075;7476,23498759971;51317,7005572714;298,55;36,2200398952324
"353";"77381";7,43788394713658;1865,68097157021;14057,4032745278;26734,803716625;38064,5322525675;855,8;43,4674102144589
"354";"77382";8,10214041092821;1143,36072963917;12344,5492291479;22358,2529347806;36584,6258066338;10482,92;1003,43043156517
"355";"77383";8,45984041151279;422,904090376807;3964,24798062584;16190,6851640958;61406,6739182502;906,68;95,1505004541707
"356";"77384";7,6937079521208;1418,46414437303;15846,7725494285;24631,2839888267;32830,3019729691;35765,21;3249,41145844244
"357";"77385";8,70105837151065;462,032995895032;4755,33156931322;17563,720046745;57076,7525812848;7362,3;741,828089117118
"358";"77386";8,74738648528955;431,491190690946;4349,64374072874;5282,8550612589;59300,6068313919;94,72;33,5926328867336
"359";"77387";9,02415155337324;873,473889342685;7305,71738043295;22865,9892560055;62447,6109448019;873,36;64,4472391891815
"360";"77388";8,87157689153814;494,134716330094;4866,39712524844;13567,3818107591;51124,8962817307;426,04;81,4672335035261
"361";"77389";7,95820201385474;1046,30203766482;10921,2582285377;20713,4760113376;41620,7814231153;5229,86;943,590490357898
"362";"77390";8,35935193270489;1840,26342983306;19153,7873827479;23323,2096266064;26538,6588021248;27499,7;5473,57220698645
"363";"77391";9,26288984106783;348,307524016149;2639,74460937491;2789,28448053668;76475,5420938311;201,75;28,2230619320055
"364";"77392";7,53208664874979;435,734307309977;5322,65886712811;12770,2874437706;30807,0128493201;436,36;36,5893680479674
"365";"77393";7,66580554065414;838,372283366883;9096,84496453267;22073,0676817962;47157,6855446747;11723,41;1018,98295123019
"366";"77394";7,45193100847377;774,970016470226;9204,72695091231;22426,7089774972;43369,2381899494;14535,04;1458,84826928671
"367";"77397";8,91919574743176;507,024349441967;5284,41426374052;17838,4076723277;57155,8489370742;1509,83;214,028755431563
"368";"77398";8,80556817656124;345,055425959764;2947,49522840081;19224,2350067237;62128,3119089621;805,08;75,8128464698432
"369";"77400";7,30135356159654;1940,99814784878;21369,4990869677;19647,151048675;37781,6100938185;1233,36;176,711048196576
"370";"77401";8,66102067618507;68,6178748443332;722,560243974397;3938,07962697973;63061,1486453515;177,5;40,2393868521492
"371";"77403";8,31564796656702;159,255146415892;1591,22247241395;16952,1809684715;72115,6785682562;3723,26;214,691905629294
"372";"77404";9,51774297196599;281,235748664;2743,28511308093;14061,3864741059;73689,7580614583;1236,46;205,919001711774
"373";"77405";8,79673043607726;157,726319286639;1554,54062804902;10497,9150090401;62342,1417079166;1809,45;229,480878017853
"374";"77406";8,83371370220209;1389,00606634654;14749,2753222562;35645,4461095145;43017,6905370942;1283,84;121,551170941015
"375";"77407";7,69343821406362;1061,00923244172;11355,0402068054;21467,5050004239;37887,8706769131;14794,52;2793,3634565174
"376";"77408";7,9079048336383;921,928960555111;9666,94542398466;20152,0468025789;30945,8251858507;308,02;8,09772895781874
"377";"77409";8,55598446680454;458,521816006818;4461,12553335747;19205,5510219827;63968,3598068732;3313,43;345,776024071717
"378";"77410";8,31423249617956;687,354470961115;7453,11880911133;15388,5292660364;41967,0455689726;1076,46;67,2693301784988
"379";"77411";8,69576768999426;320,939419959151;3175,32382394101;7487,55958577493;62883,5030404118;265,96;39,7180042498748
"380";"77412";5,87683534374089;183,239026263255;2804,57847330246;23634,393995435;42238,6029819716;433,34;49,1688350318144
"381";"77413";7,48687566212643;769,737476808365;8535,7249856151;13945,2613349904;35828,7044446014;3970,4;498,254495648546
"382";"77414";9,0795319914592;331,004265868027;3388,59966801911;22167,9918433074;65873,657409369;1710,62;67,3077771261819
"383";"77415";8,23024736046559;365,2583880565;3694,52030952915;11479,8757557593;52470,9206895054;1705,21;221,428550810638
"384";"77416";6,58685261768299;10,5002493916664;178,369716098711;3183,61796281616;64500,7698718734;344,42;34,9835608395331
"385";"77417";6,35082567839526;16,1179248802314;244,302221561134;9204,21802628305;63345,4601545229;392,96;30,2409263135201
"386";"77418";9,47600686064659;628,361205080084;5222,63756268904;14930,8742274314;73439,7783510051;1358,67;107,168391325914
"387";"77419";9,53833627626489;678,773282460697;6203,60891816738;11779,2258516186;61102,9768807408;1439,64;372,206103591714
"388";"77420";8,76647303193915;1801,08401984071;16606,5864283206;19987,8451876924;25323,1778293727;6494,28;800,917093171911
"389";"77421";7,55954238710594;44,4002267074084;631,101374451156;9499,64378248421;64100,6508364184;308,24;78,7126952766497
"390";"77423";9,57008551707524;83,5601295804257;828,480745524815;4866,99721052696;70528,6414349902;363,99;54,7731764542194
"391";"77425";6,41931053433067;168,966715848953;2357,57556782081;6714,10074634434;49690,1368272619;471,93;71,1832166570725
"392";"77426";6,88384367565944;674,611132005623;9295,34934540694;17968,1400359663;47210,7324118789;1593,79;93,2931386070729
"393";"77427";8,43100977861529;1671,33374149321;15768,2284712842;18425,1188619353;24546,9036172314;2062,88;131,512308294763
"394";"77428";6,36930413005019;38,7859474995796;629,07814326298;11506,3722481956;61420,7199643941;777,22;64,9150372165654
"395";"77429";9,50929191206192;51,3480930340167;537,205887784709;10894,535495915;68106,4047588333;349,17;34,2409893899693
"396";"77430";8,0470843909135;1320,49260543546;14147,0288601144;21804,5988752424;32091,4916642138;4261,17;556,324189770091
"397";"77431";7,7751935512001;757,194585203209;7929,7952295693;24042,4647330675;58259,005540211;8444,49;1436,33939870952
"398";"77432";8,49385025511413;1262,86293878723;14099,1508236736;30729,8450338405;49489,7871309759;4602,76;182,314111611872
"399";"77433";7,17374726041794;710,332678862808;7969,87730735789;16132,2158652264;42709,5701195647;1383,66;199,159541190036
"400";"77434";8,49072773933717;142,424072940071;1297,39598938898;15023,6081792;73811,6706006217;2954,64;110,066775582646
"401";"77435";8,06283096533844;1171,9647599141;11679,0200809815;14377,4584296234;40675,5438799322;1164,03;102,631273601875
"402";"77436";8,98544013090716;181,87661407246;1740,78526399622;7087,08182857426;66493,5584034824;816,82;126,558750337476
"403";"77437";8,53047682977002;1385,54570637381;13617,4508252805;22387,5609492234;31680,5505033873;13293,37;1168,03189924716
"404";"77438";8,06438731723347;1638,47123374925;16969,1848122613;21749,617741786;28469,3773472748;22593,82;3376,67231921212
"405";"77439";8,50135018040322;493,45212023437;4528,90980370961;7904,24816896046;70167,5918095194;648,57;81,9557469600853
"406";"77440";9,73875540792839;1430,42203380156;12848,976558123;29124,9798342397;42404,564578472;2878,4;217,697820387693
"407";"77441";8,31475343401036;1090,41205775043;11131,06391427;16871,680510663;54277,8560031677;2497,9;413,697031667772
"408";"77442";8,07938312680247;921,827369707683;9693,1901286198;20820,421911546;51216,0398781116;6485,25;703,585331817902
"409";"77444";9,2948760939571;131,13836155207;1176,04862454032;12442,8799985842;69698,548860446;592,18;65,5607343965366
"410";"77445";7,90372112092698;1419,40726310759;14972,1372139344;26280,1532257942;33895,4712768752;26993,7;6444,72137607054
"411";"77446";9,1542646357366;502,707936055243;5551,46776362857;16205,8791834464;62216,9886937133;610,26;61,6447069125775
"412";"77447";8,03243553712032;1766,46260171471;18542,0641045065;16388,9255446678;33283,1577828935;2736,09;345,097617845259
"413";"77448";8,58676342201088;413,377308512751;4198,09723615712;15350,8496563085;55331,4401470775;3597,44;341,903343142399
"414";"77449";8,10894800547906;1450,22698443403;15202,6914820901;26733,1514541533;31078,8806280179;40199,95;9612,42677990456
"415";"77450";8,24714946590215;1799,439702486;19009,8097218789;21089,2669387708;27218,2693713559;17546,31;1676,35299667232
"416";"77451";7,25508124443408;505,999600523056;7222,02918327296;22699,279175116;44090,3332951298;1429,96;73,6975924643101
"417";"77452";9,05674754118975;150,679522534603;1663,72665075755;3449,10541167824;70884,1773320585;201,72;4,92185263928877
"418";"77453";8,00110785084519;960,315078468471;9222,96784821083;20967,2946886898;51150,321192258;3940,62;255,642163163162
"419";"77454";9,48458264778269;3679,06171900335;33880,5474552221;20840,3210680406;56516,089603169;554,71;47,7727753783313
"420";"77455";7,63613179608319;1061,06342561244;11536,6008411104;21146,7478282224;37682,2539727286;4574,83;409,805684225354
"421";"77456";7,4067000176056;28,3531006944593;358,186822167964;3612,76709342081;83645,8881973379;152,17;55,1920742821986
"422";"77457";6,58154602807115;489,583122947534;5829,8484661957;10374,0376785326;35656,7890253818;796,82;131,475837256409
"423";"77458";8,26949670236319;630,040086639385;6006,21198570432;21429,5111417196;65365,2896169502;3972,84;859,055673740499
"424";"77459";8,35713621425334;1467,69994161342;13787,4067923394;33762,3491843483;56440,5110111653;5684,04;401,795952013616
"425";"77460";7,1063206417012;33,1662170519261;459,966072940149;3952,72948955608;59678,4005610624;108,57;25,1921786714959
"426";"77462";8,09320375664551;956,491617531997;9656,3213558912;16478,2560114842;30420,3867166534;2448,1;143,423317723723
"427";"77463";8,35358708281966;1094,16047922566;11340,7985058462;18351,1376732211;57626,7444309666;3749,15;490,075397857728
"428";"77464";8,37589102437712;1831,89686326373;19555,5542028528;16530,8469594602;25443,2071379723;7224,73;1609,38161802767
"429";"77465";9,43407880846738;765,647607963702;6870,19913409696;22074,3569928185;65831,2389078807;668,45;49,1478590284429
"430";"77466";6,95250784219041;133,288041112753;1851,47861179138;6377,99091616047;43258,0565929991;306,18;25,4489340183996
"431";"77467";9,72000513421642;37,1475736267705;410,205772514893;8132,44255344734;68522,7918506781;195,19;15,3570697029975
"432";"77468";8,31020799004071;1564,348120346;16205,6295560011;23464,9810061151;27013,1896401268;28095,13;7208,17792109444
"433";"77469";7,72746903068811;299,455937360117;2942,84835165722;9626,56759896062;51399,2892041546;399,01;100,908616107105
"434";"77470";7,78688580716131;1246,46062481653;13212,1120763669;24656,7068546034;36019,8275127907;21305,11;2988,33875698522
"435";"77471";7,17789085878578;77,599403334484;1119,37877456931;3807,23884924914;55678,9793933547;205,75;56,8139529608634
"436";"77472";7,9308065053023;26,0108517359797;326,40820877168;2286,23906084533;64833,4531192333;83,76;46,5078998358786
"437";"77473";7,40833132949765;636,649604531228;6845,0709977808;34486,3801279364;52852,8146928068;817,92;41,8914747593989
"438";"77474";9,49880674139387;2536,68665843464;22376,5560727166;16646,1502947849;30456,5170150772;1785,35;102,386329869011
"439";"77475";7,88713853499015;899,725465980954;9682,6315022433;16678,184574154;42313,9685598497;5229,29;915,063070170698
"440";"77476";4,40687361419069;16,4110169491525;365,915254237288;1160,82691513063;48791,5853982601;105,57;29,797354904982
"441";"77477";8,31087760853722;764,88646801333;8967,42862129726;19225,5333166328;55855,1885647108;4217,77;287,000235855241
"442";"77478";8,47791395283657;289,544976377759;3347,7498533692;14222,6557197528;53243,6169941116;1320,28;100,253662280429
"443";"77479";8,58362077987421;1867,38366008734;18632,3033442231;18767,7305413203;27290,875051462;10427,84;2056,92961294805
"444";"77480";7,1605252162489;2912,14902775561;32323,115221831;23046,6214956011;38413,3031957006;498,72;91,8452934350158
"445";"77481";9,39179169015351;638,180979383548;7156,87302174252;18381,3170447773;54384,4099170353;618,32;19,1311354152863
"446";"77482";7,92441118874764;316,392248859479;3312,9221713395;18188,8521808696;65425,2402547514;8121,14;1419,79253194708
"447";"77483";8,6759535560515;366,338264540449;3510,42866991787;12497,4561227704;53167,5267904813;1338,83;265,995344155151
"448";"77484";5,59105293142777;27,6655052914673;395,346956209953;4053,84670734314;48447,4631122132;187,17;25,5557833767899
"449";"77485";8,63229130717752;672,571550249858;6236,34070396702;18864,4185377002;47606,7488838857;1213,3;54,380844088352
"450";"77486";9,77058557077171;342,989476555214;3121,97389508806;17766,4255274007;64308,5384320224;1493,27;127,970817977174
"451";"77487";7,67253709698717;1135,05350079367;11916,2978596241;28000,7654642308;42309,7665576365;31110,87;5594,15740319882
"452";"77489";9,3246421697866;2475,85958238438;31103,2018339688;29710,5097360056;57534,3958225694;453,8;42,8730431751319
"453";"77490";9,477074285702;925,866563647973;7981,29672532353;30986,5168227279;36467,2520605668;193,25;11,0486713272389
"454";"77492";8,9976678428604;1266,7152986904;13025,927183971;27915,8812706439;51366,987387828;3151,99;165,521248603988
"455";"77493";7,59533085308372;892,322024444874;9543,23004096409;23517,369896383;41531,4800903397;7454,58;750,884717179495
"456";"77494";8,27355850412552;318,717859353992;3180,07437770048;12712,7509292102;65410,8373334661;3495,33;442,588759609014
"457";"77495";8,18513354767983;1250,33404639845;12887,3283838112;26723,9393957789;35945,4646349619;23019,45;2981,74611741946
"458";"77496";6,82964180751566;267,841271654492;2125,41764226221;9958,37389270494;69545,8529829828;564,34;28,4023967003853
"459";"77498";7,91933239293233;1530,56659288102;14353,8119801668;5169,92432511056;35136,3914746641;169,91;36,594102037695
"460";"77500";11,6530747683235;633,514392438663;4470,04626696143;7717,47718471087;79267,7128282854;285,09;38,4620443266481
"461";"77501";6,91860706394227;137,670902664521;1849,99137474094;9570,02295096447;68666,3593224614;1362,93;95,1416272462671
"462";"77504";8,46405556598651;305,40277866713;2391,85055902459;8540,55431672244;73930,9377502469;907,12;82,7554601685888
"463";"77505";6,75343843480274;62,3981088221782;938,314580447795;6551,41759771264;47780,476737254;403,58;35,147151972029
"464";"77506";8,36427537147667;637,106886646657;5570,19723269653;12266,5865152799;65277,3063864309;1405,07;139,631732272719
"465";"77507";5,84170424380808;12,6190087839342;208,755883364875;1734,92268233092;88915,1108522915;91,44;52,545143925778
"466";"77508";8,07863879041766;1590,40354217678;17549,3940788123;20866,1448576115;29824,6990985827;3989,78;301,049209840049
"467";"77509";7,04082114786648;156,952860112523;1799,28787779442;11817,1579077094;61424,6230561274;779,3;53,719335214539
"468";"77510";7,76073832102305;1033,25884354557;11247,4169277219;16980,3294570363;34979,9800355844;3232,19;289,050295354278
"469";"77511";9,47738504154764;2386,13456951169;21554,1597622834;22633,4022059851;21527,1198478862;5211,75;303,696209256182
"470";"77512";8,36180374480038;222,385452401863;3058,41733083105;16905,9420347822;63710,8993661582;1988,73;187,260940893192
"471";"77513";8,17711844355514;1156,48486321511;11379,2210745765;17032,5740450759;36566,3061688881;6547,62;1110,33583560462
"472";"77514";8,43609108079355;2052,28155799176;21153,0007841001;21692,7013466571;25754,7569640665;20028,65;4865,35462716615
"473";"77515";8,27284321449446;2048,44532541131;19076,9557393188;24428,5831071188;35863,9902489601;2333,15;146,460737446361
"474";"77516";9,29342992195214;600,599287099324;5538,48148721967;13856,3167407319;64079,5193466569;1350,56;119,778702325557
"475";"77517";8,6171908074754;1702,59711518143;17231,3900218033;18322,5393935997;25690,5743996185;7561,09;683,067141212192
"476";"77518";7,68475730769709;726,103656016731;8120,45960729595;22389,233084045;45727,6338864696;11638,48;968,200340473812
